path1,path2,path3,path4,word1,word2,word3,word4,delay,index,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcomeScreen.started,text.started,textbox.started,text.stopped,welcomeScreen.stopped,start_resp.keys,start_resp.rt,start_resp.duration,practiceSesh.started,practiceText.started,key_resp.started,practiceSesh.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trialStart.started,text_3.started,text_4.started,trialStart.stopped,firstWord.started,firstW.started,polygon.started,firstW.stopped,polygon.stopped,firstWord.stopped,secondWord.started,secondW.started,secondW.stopped,polygon_2.started,polygon_2.stopped,secondWord.stopped,thirdWord.started,thirdW.started,thirdW.stopped,polygon_3.started,polygon_3.stopped,thirdWord.stopped,fourthWord.started,fourthW.started,sound_1.started,fourthW.stopped,fourthWord.stopped,response.started,text_6.started,key_resp_2.started,response.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trialEnd.started,text_8.started,text_8.stopped,trialEnd.stopped,text_3.stopped,text_4.stopped,experimentStart.started,text_7.started,key_resp_3.started,experimentStart.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,EndScreen.started,text_5.started,text_5.stopped,EndScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
audio\set_2\mood_en-IN-Standard-A.wav,audio\set_2\good_en-IN-Standard-A.wav,audio\set_2\wood_en-IN-Standard-A.wav,audio\set_2\brood_en-IN-Standard-A.wav,mood,good,wood,brood,0,0,,,,,0,4,4,0,190.71225620002951,,,,,,,,,,,,,,,,,190.69728179997765,190.71225620002951,190.71225620002951,193.69553609995637,193.69555119995493,193.7113648999948,195.711089599994,195.711089599994,196.21104129997548,196.1949440999888,196.19495999999344,196.21104129997548,198.21052800002508,198.21052800002508,198.71033909998368,198.69556869997177,198.69558399997186,198.71033909998368,200.71083080000244,200.71083080000244,201.21950150001794,201.1944274000125,201.1944455000339,201.21950150001794,0.018101900001056492,203.2261293999618,203.21045350003988,203.21047609997913,203.2261293999618,203.2261293999618,204.07719550002366,y,0.8356833999278024,None,204.0774778999621,204.09284749999642,205.59244410006795,205.5774015999632,193.7113648999948,193.7113648999948,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_0\wheat_en-IN-Standard-X.wav,audio\set_0\wheat_en-IN-Standard-X.wav,audio\set_0\sleet_en-IN-Standard-X.wav,audio\set_0\deed_en-IN-Standard-X.wav,wheat,heat,sleet,deed,400,2,,,,,0,5,5,18,205.59244410006795,,,,,,,,,,,,,,,,,205.57770130003337,205.59244410006795,205.59244410006795,208.57593399996404,208.57594919996336,208.5918366999831,210.59155430004466,210.59155430004466,211.09133389999624,211.07632810005452,211.07634390005842,211.09133389999624,213.09108240006026,213.09108240006026,213.5908694000682,213.57582200004254,213.57583750004414,213.5908694000682,215.59065809997264,215.59065809997264,216.10814430005848,216.07445670000743,216.07449370005634,216.10814430005848,0.4133255999768153,218.12331499997526,218.1074335000012,218.10745620005764,218.12331499997526,218.12331499997526,219.70755349996034,n,1.5724926999537274,None,219.70790459995624,219.72299190005288,221.2226939999964,221.206767900032,208.5918366999831,208.5918366999831,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_4\pace_en-IN-Standard-A.wav,audio\set_2\wood_en-IN-Standard-A.wav,audio\set_5\sat_en-IN-Standard-A.wav,audio\set_6\plea_en-IN-Standard-A.wav,pace,wood,sat,plea,600,5,,,,,0,6,6,5,221.2226939999964,,,,,,,,,,,,,,,,,221.2070637999568,221.2226939999964,221.2226939999964,224.20625829999335,224.20627309998963,224.22210190002806,226.22225250001065,226.22225250001065,226.7215820000274,226.70563149999361,226.7056472999975,226.7215820000274,228.72209010005463,228.72209010005463,229.22115570004098,229.20533819997218,229.20535459998064,229.22115570004098,231.22177159995772,231.22177159995772,,231.72163180005737,231.72166240005754,231.75334579998162,0.6128884999779984,233.7536421000259,233.7375871000113,233.73761049995665,233.7536421000259,233.7536421000259,236.5541824999964,n,2.7846177000319585,None,236.5545001999708,236.5698132000398,238.06956079998054,238.05441390001215,224.22210190002806,224.22210190002806,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_4\race_en-IN-Standard-X.wav,audio\set_4\face_en-IN-Standard-X.wav,audio\set_4\lace_en-IN-Standard-X.wav,audio\set_4\pace_en-IN-Standard-X.wav,ace,face,lace,pace,500,3,,,,,0,7,7,19,238.06956079998054,,,,,,,,,,,,,,,,,238.05475779995322,238.06956079998054,238.06956079998054,241.0530610999558,241.05307619995438,241.06895510002505,243.06855740002356,243.06855740002356,243.56841920001898,243.5530441000592,243.55306669999845,243.56841920001898,245.5680388000328,245.5680388000328,246.06788610003423,246.05193720001262,246.05195350002032,246.06788610003423,248.06747819995508,248.06747819995508,248.58210220001638,248.5523620999884,248.55237920000218,248.58210220001638,0.5134943999582902,250.58370199997444,250.56765950005502,250.56768139998894,250.58370199997444,250.58370199997444,252.73457079997752,n,2.139618800021708,None,252.7348839000333,252.75000770005863,254.2494946999941,254.23376279999502,241.06895510002505,241.06895510002505,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_7\boat_en-IN-Standard-C.wav,audio\set_7\goat_en-IN-Standard-C.wav,audio\set_7\moat_en-IN-Standard-C.wav,audio\set_7\float_en-IN-Standard-C.wav,boat,goat,moat,float,0,0,,,,,0,8,8,8,254.2494946999941,,,,,,,,,,,,,,,,,254.2340472000651,254.2494946999941,254.2494946999941,257.23310169996694,257.233116599964,257.24919730005786,259.2487170000095,259.2487170000095,259.74868990003597,259.73274100001436,259.73275650001597,259.74868990003597,261.74889250006527,261.74889250006527,262.248092200025,262.2322301999666,262.23226159997284,262.248092200025,264.24856320000254,264.24856320000254,,264.74844100000337,264.7484698999906,264.77396649995353,0.03465960000175983,266.7806627000682,266.76470950001385,266.76473219995387,266.7806627000682,266.7806627000682,267.94816709996667,y,1.1661268000025302,None,267.948545500054,267.9637869000435,269.46331480005756,269.447692799964,257.24919730005786,257.24919730005786,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_11\call_en-IN-Standard-C.wav,audio\set_11\fall_en-IN-Standard-C.wav,audio\set_11\wall_en-IN-Standard-C.wav,audio\set_11\pall_en-IN-Standard-C.wav,call,fall,wall,pall,500,3,,,,,0,9,9,11,269.46331480005756,,,,,,,,,,,,,,,,,269.4480056000175,269.46331480005756,269.46331480005756,272.446868399973,272.4468897000188,272.4627713999944,274.4625742000062,274.4625742000062,274.9623562999768,274.94726060004905,274.9472842999967,274.9623562999768,276.96279320004396,276.96279320004396,277.4618710000068,277.4461158000631,277.4461328999605,277.4618710000068,279.46143979998305,279.46143979998305,279.98312890005764,279.9461919000605,279.9462084999541,279.98312890005764,0.5128706999821588,281.9945960000623,281.9783148999559,281.9783389000222,281.9945960000623,281.9945960000623,283.81179790000897,n,1.8032869999296963,None,283.8121055000229,283.82714429998305,285.3269872000674,285.31177519995254,272.4627713999944,272.4627713999944,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_1\right_en-IN-Standard-C.wav,audio\set_6\bee_en-IN-Standard-C.wav,audio\set_4\face_en-IN-Standard-C.wav,audio\set_9\box_en-IN-Standard-C.wav,right,bee,face,box,550,4,,,,,0,10,10,12,285.3269872000674,,,,,,,,,,,,,,,,,285.31208299996797,285.3269872000674,285.3269872000674,288.31045360001735,288.3104683000129,288.32634170004167,290.3266748000169,290.3266748000169,290.82589850004297,290.80986629996914,290.80988159996923,290.82589850004297,292.82608380005695,292.82608380005695,293.32549099996686,293.31026709999423,293.3102826999966,293.32549099996686,295.32586780004203,295.32586780004203,295.8487369000213,295.80911160004325,295.8091280000517,295.8487369000213,0.5629025000380352,297.85791210003663,297.84280470001977,297.84282829996664,297.85791210003663,297.85791210003663,300.7250279999571,n,2.854706799960695,None,300.72531380003784,300.7407445999561,302.24084820004646,302.22506800002884,288.32634170004167,288.32634170004167,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_6\bee_en-IN-Standard-X.wav,audio\set_6\dee_en-IN-Standard-X.wav,audio\set_6\tree_en-IN-Standard-X.wav,audio\set_6\plea_en-IN-Standard-X.wav,bee,dee,tree,plea,200,1,,,,,0,11,11,17,302.24084820004646,,,,,,,,,,,,,,,,,302.22564550000243,302.24084820004646,302.24084820004646,305.22432639996987,305.22434149996843,305.23980089998804,307.24000810005236,307.24000810005236,307.73943009995855,307.7241902999813,307.7242051999783,307.73943009995855,309.7387941000052,309.7387941000052,310.2388690999942,310.2237607999705,310.22379349998664,310.2388690999942,312.239065199974,312.239065199974,312.7384600000223,312.7232747999951,312.72329180000816,312.7384600000223,0.2129595000296831,314.73797739995643,314.722723999992,314.7227486000629,314.73797739995643,314.73797739995643,316.17219539999496,y,1.42074249999132,None,316.17248649999965,316.1876444000518,317.6874009000603,317.6723020999925,305.23980089998804,305.23980089998804,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_1\right_en-IN-Standard-X.wav,audio\set_5\sat_en-IN-Standard-X.wav,audio\set_10\fly_en-IN-Standard-X.wav,audio\set_11\wall_en-IN-Standard-X.wav,right,sat,fly,wall,600,5,,,,,0,12,12,21,317.6874009000603,,,,,,,,,,,,,,,,,317.672618499957,317.6874009000603,317.6874009000603,320.67099779995624,320.6710131999571,320.6868428000016,322.68643310002517,322.68643310002517,323.1863893000409,323.1709851999767,323.1710001999745,323.1863893000409,325.18676539999433,325.18676539999433,325.6862833000487,325.67088059999514,325.6709078999702,325.6862833000487,327.6853666000534,327.6853666000534,328.1910935000051,328.1694482000312,328.1694647000404,328.1910935000051,0.612777000060305,330.20152230001986,330.18563439999707,330.18565750005655,330.20152230001986,330.20152230001986,332.9354800999863,n,2.732756100012921,None,332.9357709999895,332.95121259998996,334.4508237000555,334.4347712000599,320.6868428000016,320.6868428000016,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_7\float_en-IN-Standard-A.wav,audio\set_6\tree_en-IN-Standard-A.wav,audio\set_6\dee_en-IN-Standard-A.wav,audio\set_8\vow_en-IN-Standard-A.wav,float,tree,dee,vow,1000,7,,,,,0,13,13,7,334.4508237000555,,,,,,,,,,,,,,,,,334.43511309998576,334.4508237000555,334.4508237000555,337.43456540000625,337.43458300002385,337.45035569998436,339.4497192000272,339.4497192000272,339.9496634999523,339.9344254999887,339.93444930005353,339.9496634999523,341.9501128999982,341.9501128999982,342.44940569996834,342.4346660999581,342.4346939000534,342.44940569996834,344.4489746000618,344.4489746000618,344.96647520002443,344.9327501000371,344.9327748999931,344.96647520002443,1.0126862999750301,346.9816773000639,346.96559659997,346.9656210000394,346.9816773000639,346.9816773000639,348.48257160000503,n,1.4934999000979587,None,348.4828564999625,348.49800949997734,349.99812070000917,349.98184190003667,337.45035569998436,337.45035569998436,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_5\vat_en-IN-Standard-A.wav,audio\set_8\grow_en-IN-Standard-A.wav,audio\set_1\light_en-IN-Standard-A.wav,audio\set_10\guy_en-IN-Standard-A.wav,vat,grow,light,guy,800,6,,,,,0,14,14,6,349.99812070000917,,,,,,,,,,,,,,,,,349.9821958000539,349.99812070000917,349.99812070000917,352.98128900001757,352.98130430001765,352.99701940000523,354.9969850999769,354.9969850999769,355.49666000006255,355.4807718000375,355.4807873000391,355.49666000006255,357.4962983999867,357.4962983999867,357.99627840006724,357.98020260001067,357.9802290999796,357.99627840006724,359.99666229996365,359.99666229996365,360.51322079997044,360.4798090000404,360.4798251000466,360.51322079997044,0.8136513000354171,362.529652700061,362.51280300004873,362.51282469998114,362.529652700061,362.529652700061,364.42937170004006,n,1.8865275999996811,None,364.4296632000478,364.4448963999748,365.9446669999743,365.9288190000225,352.99701940000523,352.99701940000523,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_4\lace_en-IN-Standard-C.wav,audio\set_4\face_en-IN-Standard-C.wav,audio\set_5\sat_en-IN-Standard-C.wav,audio\set_11\wall_en-IN-Standard-C.wav,lace,face,sat,wall,800,6,,,,,0,15,15,14,365.9446669999743,,,,,,,,,,,,,,,,,365.9291487999726,365.9446669999743,365.9446669999743,368.92830729996786,368.928329700022,368.94468570000026,370.94456460000947,370.94456460000947,371.443540200009,371.4285043999553,371.4285284000216,371.443540200009,373.4431128000142,373.4431128000142,373.94303560000844,373.9271199000068,373.92713660001755,373.94303560000844,375.94364179996774,375.94364179996774,376.451675600023,376.42688539996743,376.426902599982,376.451675600023,0.8127580999862403,378.4592197999591,378.4429894000059,378.4430117000593,378.4592197999591,378.4592197999591,379.85959580005147,n,1.3840428000548854,None,379.859883600031,379.87535230000503,381.375031100004,381.3591284999857,368.94468570000026,368.94468570000026,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_8\crow_en-IN-Standard-C.wav,audio\set_8\owl_en-IN-Standard-C.wav,audio\set_8\vow_en-IN-Standard-C.wav,audio\set_8\cow_en-IN-Standard-C.wav,crow,owl,vow,cow,400,2,,,,,0,16,16,10,381.375031100004,,,,,,,,,,,,,,,,,381.359406500007,381.375031100004,381.375031100004,384.3589809000259,384.3590094000101,384.37429980002344,386.374770800001,386.374770800001,386.87400559999514,386.85812450002413,386.858140300028,386.87400559999514,388.87356830004137,388.87356830004137,389.37358700006735,389.3575395999942,389.3575559000019,389.37358700006735,391.3737366000423,391.3737366000423,391.8880413000006,391.8577725000214,391.8577877000207,391.8880413000006,0.4131193000357598,393.88932089996524,393.8733217000263,393.87334449996706,393.88932089996524,393.88932089996524,397.439486999996,n,3.5418213000521064,None,397.4397749999771,397.45525580004323,398.954861599952,398.93908919999376,384.37429980002344,384.37429980002344,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_1\light_en-IN-Standard-C.wav,audio\set_0\wheat_en-IN-Standard-C.wav,audio\set_6\dee_en-IN-Standard-C.wav,audio\set_1\fight_en-IN-Standard-C.wav,light,wheat,dee,fight,600,5,,,,,0,17,17,13,398.954861599952,,,,,,,,,,,,,,,,,398.93944029998966,398.954861599952,398.954861599952,401.93832910002675,401.93834540003445,401.95442079997156,403.954668499995,403.954668499995,404.4538250999758,404.4379926000256,404.4380153999664,404.4538250999758,406.45428449998144,406.45428449998144,,406.9537286000559,406.95374180004,406.97003780002706,408.97044920001645,408.9532900999766,409.4528736000648,409.437314299983,409.43733710004017,409.4528736000648,0.6129269999219105,411.45256630005315,411.4376621999545,411.4377108999761,411.45256630005315,411.45256630005315,432.94940769998357,y,21.48096890002489,None,432.9497403999558,432.96498539997265,434.46476420003455,434.44991720002145,401.95442079997156,401.95442079997156,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_6\dee_en-IN-Standard-X.wav,audio\set_11\wall_en-IN-Standard-X.wav,audio\set_6\tree_en-IN-Standard-X.wav,audio\set_3\train_en-IN-Standard-X.wav,dee,wall,tree,train,800,6,,,,,0,18,18,22,434.46476420003455,,,,,,,,,,,,,,,,,434.45025430002715,434.46476420003455,434.46476420003455,437.448172000004,437.4481882000109,437.4642146000406,439.4637113000499,439.4637113000499,439.96365920000244,439.94771850004327,439.9477507000556,439.96365920000244,441.96334670006763,441.96334670006763,442.4633123000385,442.44785380002577,442.4478680000175,442.4633123000385,444.4635237000184,444.4635237000184,444.97914289997425,444.9475113999797,444.9475281999912,444.97914289997425,0.8128080000169575,446.97898670006543,446.96323330001906,446.9632559999591,446.97898670006543,446.97898670006543,448.1470302999951,n,1.1649458999745548,None,448.1473189999815,448.16213609999977,449.6616643000161,449.645736400038,437.4642146000406,437.4642146000406,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
audio\set_11\bawl_en-IN-Standard-A.wav,audio\set_6\bee_en-IN-Standard-A.wav,audio\set_9\rocks_en-IN-Standard-A.wav,audio\set_5\sat_en-IN-Standard-A.wav,bawl,bee,rocks,sat,550,4,,,,,0,19,19,4,449.6616643000161,,,,,,,,,,,,,,,,,449.646013300051,449.6616643000161,449.6616643000161,452.64539269998204,452.6454085999867,452.66111580003053,454.66080289997626,454.66080289997626,455.16073470003903,455.14464469999075,455.14466019999236,455.16073470003903,457.16054009995423,457.16054009995423,457.6601974000223,457.6442335000029,457.6442487000022,457.6601974000223,459.6599249000428,459.6599249000428,460.1715939999558,460.14391230000183,460.143928400008,460.1715939999558,0.5631489999359474,462.1761117000133,462.1600041000638,462.16002599999774,462.1761117000133,462.1761117000133,463.7104500000132,n,1.5329659000271931,None,463.71082200005185,463.7255521999905,465.22562270006165,465.21100999997,452.66111580003053,452.66111580003053,,,,,,,,,,,,1,001,2023-11-28_23h17.24.636,pitch_toj,2023.2.3,59.897132662053274,2023-11-28 23h17.46.027381 +0530,
